52	num.lii
déception	n+f.deception@n+f.disappointment
déceptions	n+f.disappointments
décernant	v.awarding
décerne	v.awards
décerner	v.award
décerné	v.awarded@a.awarded
décevant	v.disappointing@a.disappointing
décevoir	v.disappoint
décharge	n+f.discharge@n+f.dump@n+f.landfill@v.discharges
déchargeant	v.unloading@v.discharging
déchargement	n+m.unloading
décharger	v.discharge@v.dump@v.unload
décharges	n+f.discharges@n+f.dumps@n+f.landfills
déchargé	v.discharged@a.discharged@v.dumped@a.dumped@v.unloaded@a.unloaded
décharné	a.gaunt
déchaîne	v.unleashes
déchaînement	n+m.unleashing
déchaîner	v.unleash@v.unleashing
déchaîné	v.unleashed@a.unleashed@ad.amok@v.unchained@a.unchained
déchet	n+m.waste@n+m.refuse
déchets	n+m.trash@n+m.garbage@n+m.wastes@n+f.rubbish
déchiffrement	n+m.decryption@n+m.deciphering
déchiffrer	v.decipher@v.deciphering
déchiffré	v.decrypted@a.decrypted
déchiquetage	n+m.shredding
déchiquetant	v.shredding
déchiqueter	v.shred@v.shreds
déchiqueteuse	n+m.shredder@n+f.chipper
déchiqueteuses	n+f.shredders@n+f.rippers
déchiqueté	v.shredded@a.shredded@a.jagged
déchira	v.tore
déchirant	v.ripping@v.tearing@a.tearing@v.racking@a.heartbreaking@a.wrenching@v.harrowing
déchire	v.tears@v.rips
déchirement	n+m.wrench
déchirer	v.rip@v.tear@v.rend
déchirure	n+f.rip
déchirures	n+f.rips
déchiré	v.torn@a.torn@v.ripped@a.ripped@a.racked
déchu	a.ousted
déchéance	n+f.forfeiture
décibel	n+m.decibel
décibels	n+m.decibels
décidant	v.deciding
décide	v.decides
décider	v.decide
décideurs politiques	n+m.policymakers
décidé	v.decided@a.decided
décidément	ad.decidedly
décimal	a.decimal
décimale	n+f.decimal
décimales	n+f.decimals
décimation	n+f.decimation
décimé	v.decimated@a.decimated
décisif	a.breaking@a.decisive
décision	n+f.decision@n+f.ruling
décisions	n+f.decisions@n+f.rulings
décisive	a.decisive
décisivement	ad.decisively
déclame	v.rants
déclamer	v.rant
déclarant	v.stating@v.declaring
déclarants	n+m.filers
déclaratif	a.declarative
déclaration	n+f.statement@n+f.declaration@n+f.decl
déclaration sous serment	n+f.affidavit
déclarations	n+f.statements@n+f.declarations@n+f.pronouncements
déclaratoire	a.declaratory
déclare	v.states@v.declares
déclarer	v.state@v.declare@v.profess@v.aver
déclaré	v.stated@a.stated@v.declared@a.professed
déclassant	v.decommissioning
déclassement	n+m.decommissioning@n+m.downgrade
déclasser	v.downgrade
déclassifié	v.declassified@a.declassified
déclassé	a.downgraded
déclenchant	v.triggering@a.triggering@v.sparking
déclenche	v.sparks@v.triggers
déclenchement	n+m.outbreak@n+m.gating
déclencher	v.trigger
déclencheur	n+m.trigger
déclencheurs	n+m.triggers
déclenché	v.triggered@a.triggered@v.sparked@v.tripped
déclin	n+m.decline@n+m.wane
déclinaison	n+f.declination
déclinant	v.declining@a.declining@v.waning
décline	v.declines@v.disclaims
décliner	v.decline@v.redline@v.disclaim@v.wane
déclins	n+m.declines
décliné	v.declined
déco	n+m.deco
décodage	n+m.decoding
décodant	v.decoding
décoder	v.decode
décodeur	n+m.decoder
décodeurs	n+m.decoders
décodé	v.decoded@a.decoded
décollage	n+m.takeoff
décolleté	n+m.cleavage@n+m.neckline
décoloration	n+m.fading@n+f.discoloration
décoloré	v.faded@a.faded@a.bleached
décombres	n+m.rubble
décomposant	a.decomposing
décomposer	v.decompose@v.decomposing
décomposition	n+f.decay@n+f.decomposition
décompositions	n+f.decays
décomposé	v.decomposed@a.decomposed
décompresser	v.unzip@v.decompress
décompression	n+f.decompression
décompressé	a.unzipped
décompte	n+m.tally@n+m.headcount
déconcertant	a.puzzling@v.puzzling@a.confounding@a.baffling@v.baffling@a.perplexing@v.perplexing@v.bewildering@a.bewildering@v.disconcerting@a.disconcerting
déconcerte	v.stumps@v.baffles
déconcerter	v.baffle
déconcerté	v.baffled@v.bewildered@v.stumped
décongeler	v.defrost
décongelé	a.thawed
décongestionnant	n+m.decongestant
déconnecte	v.disconnects
déconnecter	v.disconnect@v.disconnecting
déconnecté	v.disconnected@a.disconnected
déconnexion	n+f.logout@n+f.disconnect@n+f.disconnection@n+f.disconnecting@n+f.logoff
déconnexions	n+f.disconnects
déconseillé	a.deprecated
déconseillée	a.deprecated
déconstruction	n+f.deconstruction@n+f.deconstructing
déconstruire	v.deconstructing
décontamination	n+f.decontamination
décontracté	a.casual@a.chill@a.mellow@a.breezy
décontractés	n+m.casuals
décor	n+m.decor@n+m.scenery@n+m.backdrop
décorant	v.decorating@v.decking
décorateur	n+m.decorator
décorateurs	n+m.decorators
décoratif	a.decorative@a.ornamental
décoration	n+f.decor@n+f.decoration
décorations	n+f.decorations
décoratrices	n+f.decorators
décorer	v.decorate
décors	n+m.decors
décortiquer	v.husk
décorum	n+m.decorum
décoré	a.decorated@v.decorated@a.decked
découlant	v.arising@v.stemming
découlé	v.stemmed
découpage	n+m.decoupage
découpe	n+f.cutout@v.snips
découpe en filets	v.fillets
découper	v.jag@v.carve
découper en filets	v.fillet
découpes	n+f.cutouts
découpeuse	n+f.cutter
découpeuses	n+f.cutters
découplage	n+m.decoupling
découpler	v.decoupling
décourage	v.discourages
décourageant	a.daunting@v.discouraging@a.discouraging
décourager	v.deter@v.discourage
découragé	a.discouraged@v.discouraged@a.deterred
décousu	a.rambling@a.disjointed
découvert	v.discovered@a.discovered@v.uncovered@a.uncovered@a.unearthed@n+m.overdraft
découverte	n+f.finding@n+f.discovery@n+f.uncovering
découvertes	n+f.discoveries
découvrant	v.discovering@v.uncovering
découvre	v.discovers@v.uncovers
découvreur	n+m.discoverer
découvrir	v.discover@v.uncover
décret	n+m.decree
décrets	n+m.decrees
décrire	v.describe
décrit	v.described@a.described@v.describes@v.outlined@v.outlines
décrivant	v.describing@v.outlining
décrocheur	n+m.dropout
décrocheurs	n+m.dropouts
décroissant	a.desc@a.decreasing@a.diminishing@a.waning@a.dwindling
décrypter	v.decrypt
décrète	v.decrees
décrémentation	n+m.decrement
décréter	v.decree
décrété	v.decreed
décès	n+m.deaths@n+m.demise@n+m.fatalities@n+m.fatality
décédé	a.deceased
décédée	a.deceased
décélération	n+f.deceleration
dédaigner	v.disdain
dédain	n+m.disdain
dédicace	n+f.dedication@n+f.dedicating
dédicacé	v.autographed@a.autographed
dédier	v.devote@v.dedicate@v.dedicating
dédié	a.dedicated@v.dedicated
déductible	a.deductible
déductif	a.deductive
déduction	n+f.deduction@n+f.deducting
déductions	n+f.deductions
déduire	v.deduct@v.infer@v.deduce@v.deducting@v.inferring
déduit	v.deducted@a.deducted@v.inferred@a.inferred@v.deduced
déesse	n+f.goddess
déesses	n+f.goddesses
défaillance	n+f.failure@n+f.lapse
défaillances	n+f.failures@n+f.failings
défaillant	a.flagging
défaire	v.undo@v.unwrap@v.undoing
défaisant	v.defeating
défait	a.undone@v.undone
défaite	n+f.defeat
défaites	n+f.defeats
défaut	n+m.default@n+f.fault@n+m.defect@n+m.flaw@n+m.defaulting@n+m.shortcoming
défauts	n+m.defects@n+m.defaults@n+m.faults@n+m.flaws@n+m.shortcomings@n+m.failings
défavorable	a.adverse@a.unfavourable
défavorablement	ad.adversely
défavorisé	a.disadvantaged@a.deprived@n+m.underdog@a.underprivileged
défavorisée	a.disadvantaged
défavorisés	n+m.underdogs@n+m.underprivileged
défection	n+f.defection
défectueuse	a.defective@a.faulty
défectueux	a.defective@a.faulty@a.flawed@a.defected
défend	v.defends
défendable	a.defensible
défendant	v.defending
défenderesse	n+f.defendant
défendeur	n+m.defendant
défendeurs	n+m.defendants
défendre	v.defend
défendu	v.defended@a.defended@v.championed@a.championed
défense	n+f.defence@n+f.tusk
défenses	n+f.defences
défenseur	n+m.defender@n+m.exponent@n+m.proponent
défenseurs	n+m.advocates@n+m.defenders
défenseuse	n+f.defender
défenseuses	n+f.defenders
défensif	a.defensive
défensivement	ad.defensively
déferlant	v.surging
déferler	v.surge
déferlé	v.surged
défi	n+m.challenge@n+m.defiance
défiance	n+f.defiance
défiant	v.challenging@a.defiant@v.defying@a.defying
défibrillateur	n+m.defibrillator
défibrillateurs	n+m.defibrillators
déficience	n+f.deficiency@n+f.impairment@n+f.impairment
déficiences	n+f.deficiencies@n+f.impairments
déficient	a.deficient
déficit	n+m.deficit@n+m.shortfall
déficits	n+m.deficits@n+m.shortfalls
défie	v.challenges@v.defies
défier	v.challenge@v.defy
défiguré	a.defaced
défilement	n+m.scrolling
défilé	n+m.parade@v.marched@v.scrolled@a.scrolled
défini	a.defined@v.defined@a.definite
définie	a.definite
définir	v.define
définissable	a.definable
définissant	v.defining
définit	v.defines
définitif	a.definitive
définition	n+f.definition@n+f.def
définitions	n+f.definitions
définitivement	ad.definitely@ad.permanently@ad.definitively
défis	n+m.challenges@n+m.dares
défié	v.challenged@v.defied
déflagration	n+f.blowout
déflation	n+f.deflation
déflecteur	n+m.baffle@n+m.deflector
déflecteurs	n+m.spoilers@n+m.baffles
défoncé	a.stoned
déforestation	n+f.deforestation
déformant	v.distorting@a.distorting
déformation	n+f.warp@n+f.deformation@n+f.warping
déformations	n+f.deformations
déforme	v.distorts
déformer	v.warp@v.distort@v.warping
déformé	v.distorted@a.distorted@v.warped@a.deformed@v.deformed@v.misrepresented@a.mangled
défrayer	v.defray
défunt	n+m.deceased@a.departed@a.defunct@n+m.decedent
défunte	n+f.decedent
défécation	n+m.pooping
déférence	n+f.deference
déférer	v.defer
dégagement	n+f.clearance
dégagements	n+f.clearances
dégagé	v.cleared@a.cleared@a.unobstructed
dégarni	a.balding
dégel	n+m.thaw@n+m.thawing
dégeler	v.thaw@v.thawing
dégelé	v.thawed
dégivrer	v.defrost
déglutition	n+f.swallowing
dégonfler	v.deflate
dégonflé	v.deflated@a.deflated
dégoulinant	v.dripping@a.dripping
dégoût	n+m.disgust@n+f.loathing
dégoûtant	a.nasty@a.disgusting@v.disgusting@a.icky
dégoûter	v.disgust
dégoûté	v.disgusted@a.disgusted
dégradant	a.degrading@v.degrading
dégradation	n+f.degradation
dégradations	n+f.impairments
dégrade	v.degrades
dégrader	v.degrade
dégradé	v.degraded@a.degraded@v.defaced
dégringolant	v.tumbling
dégringoler	v.tumble
dégringolé	v.tumbled
dégrisant	v.sobering
dégriser	v.sober
dégrossir	v.roughing
dégrossissage	n+m.roughing
dégroupé	v.unbundled@a.unbundled
déguisement	n+m.costume@n+m.disguise
déguisements	n+m.costumes
déguiser	v.disguise
déguisé	v.disguised@a.disguised
dégustateur	n+m.taster
dégustation	n+f.tasting
dégustations	n+f.tastings
dégât	n+m.damage
dégénérant	v.escalating
dégénératif	a.degenerative
dégénérer	v.degenerate
dégénérescence	n+f.degeneration
dégénéré	a.degenerate@n+m.degenerate
déicide	n+m.deicide
déjections	n+f.droppings
déjeune	v.lunches
déjeuner	n+m.lunch@n+m.luncheon
déjeuners	n+m.lunches@n+m.luncheons
déjoue	v.foils
déjouer	v.foil
déjoué	a.thwarted@v.foiled
déjà	ad.yet@ad.already
délabré	a.rundown@a.derelict@a.dilapidated
délai d'attente	n+m.timeout
délais	n+m.deadlines
délais d'expiration	n+m.timeouts
délectable	a.delectable
délibératif	a.deliberative
délibération	n+f.deliberation
délibérations	n+f.deliberations
délibérer	v.deliberate
délibéré	a.deliberate
délibérée	a.deliberate
délibérément	ad.deliberately@ad.purposefully
délicat	a.delicate@a.tricky@a.dainty@a.touchy
délicate	a.delicate
délicatement	ad.delicately
délicatesse	n+f.delicacy
délices	n+m.delights@n+f.delicacies
délicieuse	a.delightful@a.yummy
délicieusement	ad.delightfully@ad.deliciously
délicieux	a.delicious@a.delightful@a.yummy@a.scrumptious
délimitant	v.scoping
délimitation	n+f.scoping@n+f.delineation
délimiter	v.delineate
délimiteur	n+m.delimiter
délimiteurs	n+m.delimiters
délimité	v.bounded@a.bounded@v.delimited@a.delimited@v.delineated@a.delineated
délinquance	n+f.delinquency
délinquant	n+m.offender@a.delinquent@n+m.delinquent
délinquants	n+m.offenders
délirant	v.raving@a.raving@a.delirious@a.delusional
délire	v.raves@n+m.delirium
délirer	v.rave
délires	n+m.ravings
délit civil	n+m.tort
délits	n+m.offences
délits civils	n+m.torts
délivrance	n+f.issuance@n+f.deliverance
délivrant	v.issuing
délié	v.unbound@v.untied@a.untied
délocalisation	n+f.offshoring
délocaliser	v.relocate
déluge	n+m.deluge
délègue	v.delegates
délégation	n+f.delegation@n+f.delegating
délégations	n+f.delegations
déléguer	v.delegate@v.delegating
délégué	n+m.delegate@v.delegated@a.delegated@v.devolved
déléguée	n+f.delegate
délégués	n+m.delegates
délétère	a.deleterious
démagnétisation	n+f.demagnetization
démangeaison	n+f.itching@n+f.itch
démangeant	v.itching
démanger	v.itch
démantelant	v.dismantling
démanteler	v.dismantle
démantelé	v.dismantled@a.dismantled
démantèlement	n+m.dismantling
démaquillants	n+m.removers
démarcation	n+f.demarcation
démarchage	n+f.solicitation@n+m.canvassing@n+m.canvass
démarche	n+f.gait
démarrage	n+m.booting@n+m.cranking
démarrant	v.starting@v.booting
démarre	v.starts@v.boots
démarrer	v.start@v.boot
démarreur	n+m.starter
démarreurs	n+m.starters
démarré	v.started@v.booted
démasquer	v.unmask
démasqué	v.unmasked@a.unmasked
démembrement	n+m.dismemberment
démence	n+f.dementia@n+f.insanity@n+f.lunacy
dément	a.demented
démentis	n+m.denials
démission	n+f.resignation@n+f.resigning
démissionnant	v.quitting
démissionne	v.resigns
démissionner	v.resign@v.resigning
démissionné	v.resigned
démissions	n+f.resignations
démo	n+f.demo
démocrate	n+m.democrat@n+f.democrat@n+m.dem
démocrates	n+m.democrats
démocratie	n+f.democracy
démocraties	n+f.democracies
démocratique	a.democratic
démocratiquement	ad.democratically
démocratisation	n+f.democratization
démographie	n+f.demographic@n+f.demographics@n+f.demography
démographique	a.demographic
démoli	v.demolished@a.demolished@a.trashed
démolir	v.demolish
démolition	n+f.demolition@n+f.wrecking
démon	n+m.demon@n+m.daemon@n+m.fiend
démoniaque	a.demonic
démons	n+m.devils@n+m.demons@n+m.daemons@n+m.fiends
démonstrateur	n+m.demonstrator@n+m.prover
démonstration	n+f.demo@n+f.demonstration
démonstrations	n+f.demos@n+f.demonstrations
démontage	n+m.disassembly
démonter	v.disassemble
démontrable	a.demonstrable
démontrant	v.demonstrating
démontre	v.demonstrates
démontrer	v.demonstrate
démontré	v.demonstrated
démonté	v.unmounted@v.disassembled@a.disassembled
démos	n+f.demos
démystifiant	a.demystifying
démystification	n+f.debunking
démystifier	v.debunking@v.demystifying
déménageant	v.relocating
déménagement	n+m.move@n+m.relocation
déménagements	n+m.removals
déménager	v.relocate
déménageur	n+m.mover
déménageurs	n+m.movers
déménageuse	n+f.mover
déménagé	v.relocated@a.relocated
démêler	v.unravel
dénaturer	v.misrepresent
déni	n+m.denial
dénigrement	n+m.bashing
dénigrer	v.dis
dénombrable	a.countable
dénominateur	n+m.denominator
dénomination	n+f.naming@n+f.denomination
dénominations	n+f.denominations
dénommé	v.denominated@a.denominated
dénoncer	v.denounce@v.denouncing
dénonciation	n+f.denouncing
dénoncé	v.denounced
dénotant	v.denoting
dénote	v.denotes
dénoter	v.denote
dénoté	v.denoted
dénoyauté	a.pitted
dénuder	v.baring
dénué	a.destitute
dénué de sens	a.meaningless
déodorant	n+m.deodorant
déodorants	n+m.deodorants
dép	n+m.dep
dépannage	n+m.troubleshooting
dépannant	v.troubleshooting
dépanner	v.troubleshoot
dépanneur	n+m.troubleshooter
dépanneuse	n+m.wrecker
dépareillé	a.mismatched
départ	n+m.start@n+m.departure
département	n+m.department@n+m.dept@n+m.dpt
départemental	a.departmental
départements	n+m.departments
départs	n+m.offs@n+m.departures
dépassant	v.exceeding
dépasse	v.tops@v.exceeds@v.overruns
dépassement	n+m.overrun@n+m.overtaking
dépassements	n+m.overruns
dépasser	v.exceed@v.transcend@v.leapfrog@v.overtake@v.outrun@v.overtaking
dépassé	v.exceeded@a.outdated@v.overtaken@a.outgrown
dépassée	a.outdated
dépeignant	v.depicting@v.portraying
dépeindre	v.depict@v.portray
dépeint	v.portrayed@a.portrayed@v.depicts@v.portrays
dépenaillé	a.ragged
dépend	v.depends@v.hinges
dépendance	n+f.addiction@n+f.reliance@n+f.dependence@n+f.dependency@n+f.outhouse
dépendances	n+f.dependencies@n+f.addictions@n+m.outbuildings
dépendant	v.depending@a.dependent@a.addicted@a.reliant@a.dependant
dépendre	v.depend@v.hinge
dépendu	v.depended
dépensant	v.spending
dépense	n+f.spending@n+f.expense@n+f.expenditure@v.spends@n+f.outlay
dépenser	v.spend@v.expend
dépenses	n+f.expenses@n+f.expenditures@n+f.outlays
dépensé	v.spent@a.spent@v.expended@a.expended
dépistage	n+m.screening
dépistages	n+m.screenings
dépit	n+m.spite
déplace	v.moves
déplacement	n+m.displacement@n+m.displacing
déplacements	n+m.displacements
déplacer	v.move@v.shift@v.displace@v.displacing
déplacé	v.moved@a.moved@v.shifted@a.shifted@v.displaced@a.displaced
déplaçable	a.movable
déplaçant	v.moving@v.shifting@v.relocating
dépliant	n+m.flyer@n+m.leaflet@n+m.gatefold
dépliants	n+m.flyers@n+m.leaflets
déplier	v.unfold
déplié	v.unfolded
déploie	v.deploys
déploiement	n+m.deployment
déploiements	n+m.deployments
déplorable	a.deplorable
déplore	v.laments
déploré	v.lamented
déployable	a.deployable
déployant	v.deploying
déployer	v.deploy
déployé	v.deployed@a.deployed
déplétion	n+f.depletion
dépoli	a.frosted
déportation	n+f.deportation
déposant	v.filing@v.depositing@n+m.depositor
déposants	n+m.depositors
dépose	v.banks@v.deposits
déposer	v.bank@v.deposit@v.tabling
dépositaire	n+m.depository@n+m.depositary
dépositaires	n+m.custodians@n+m.depositories
déposition	n+f.deposition
dépositions	n+f.depositions
déposé	v.filed@v.deposited@a.deposited@v.lodged@v.tabled@a.trademarked@v.trademarked@v.deposed
déposé en banque	v.banked
dépouillant	v.stripping@v.robbing
dépouiller	v.strip
dépouillé	v.stripped@a.stripped
dépourvu	a.devoid
dépoussiérage	n+m.dusting
dépoussiére	v.dusts
dépravation	n+f.depravity
dépravé	a.depraved
dépresseur	n+m.downer@n+m.depressant@a.depressant
dépresseurs	n+m.downers@n+m.depressants
dépressif	a.depressive@n+m.depressive
dépression	n+f.depression
dépressions	n+f.depressions
déprimant	a.depressing@v.depressing
déprimer	v.depress
déprimé	a.down@a.depressed@v.depressed@v.bummed@a.bummed
déprimée	a.depressed
dépréciation	n+f.depreciation
déprécié	v.deprecated@v.depreciated@a.depreciated
député	n+m.deputy@n+m.congressman@n+m.assemblyman
députés	n+m.deputies
dépêchant	v.dispatching
dépêche	n+f.dispatch
dépêches	n+f.dispatches
dépêché	v.despatched
dépôt	n+m.deposit@n+m.filing@n+m.depot@n+m.repository@n+m.depository@n+m.tabling
dépôts	n+m.deposits@n+m.filings@n+m.repositories@n+m.depots
déraciné	v.uprooted@a.uprooted
dérailleur	n+m.derailleur
déraillé	v.derailed@a.derailed
déraisonnable	a.unreasonable
déraisonnablement	ad.unreasonably
dérange	v.bothers@v.disturbs
dérangeant	v.disturbing@a.disturbing@v.bothering
déranger	v.mind@v.trouble@v.bother@v.inconvenience@v.disturb
dérangé	v.minded@v.bothered@a.bothered@a.deranged
dérapage	n+m.skid
déraper	v.skid@v.skids
dérisoire	a.paltry
dérivant	v.drifting@v.deriving@v.bypassing
dérivation	n+f.derivation
dérivations	n+f.derivations
dérive	n+f.drift@v.derives@n+f.drifting@v.drifts
dériver	v.drift@v.derive@v.shunt
dériveur	n+m.drifter
dérivé	v.derived@a.derived@n+m.derivative@a.derivative@v.drifted@a.bypassed
dérivés	n+m.derivatives
dérober	v.rob
dérogation	n+f.waiver@n+f.derogation
dérogations	n+f.waivers
déroulement	n+m.unfolding
dérouler	v.unwind
déroulé	v.unfolded
déroutant	a.confusing
déroute	n+f.rout
déréglementation	n+f.deregulation
dérégulé	v.deregulated@a.deregulated
dés	n+m.dice
désabonnement	n+m.unsubscribing
désaccord	n+m.disagreement@n+m.rift@n+m.disagreeing
désaccords	n+m.disagreements
désactivant	v.disabling
désactivation	n+f.deactivation
désactive	v.disables
désactiver	v.disable@v.deactivate
désactivé	a.disabled@v.disabled@v.deactivated@a.deactivated
